FIPS_CODE,fips,mean,_3_14_20,_6_14_20,_8_14_20,_11_2_20,newcases_all,newcases_p1,newcases_p2,newcases_p3,IncidenceRate,Population
38043,38043,2480,0,2,22,119,119,80.64516129,806.4516129,3911.2903226,4798.3870968,2480
38045,38045,4046,0,10,16,233,233,247.1576866,148.29461196,5363.3217993,5758.7740979,4046
38047,38047,1850,0,0,7,138,138,0,378.37837838,7081.0810811,7459.4594595,1850
38049,38049,5745,0,2,21,250,250,34.812880766,330.72236728,3986.0748477,4351.6100957,5745
38051,38051,2497,0,1,41,191,191,40.048057669,1601.9223068,6007.2086504,7649.1790148,2497
38053,38053,15024,0,21,89,608,608,139.77635783,452.60915868,3454.4728435,4046.85836,15024
38055,38055,9450,0,10,100,673,673,105.82010582,952.38095238,6063.4920635,7121.6931217,9450
38057,38057,8187,0,6,32,531,531,73.286918285,317.5766459,6095.028704,6485.8922682,8187
38059,38059,31364,0,68,441,2654,2654,216.80908047,1189.2615738,7055.8602219,8461.9308762,31364
38061,38061,10545,0,43,151,601,601,407.77619725,1024.1820768,4267.4253201,5699.3835941,10545
38063,38063,2879,0,1,26,187,187,34.734282737,868.35706843,5592.2195207,6495.3108718,2879
38065,38065,1959,0,1,7,95,95,51.046452272,306.27871363,4492.0877999,4849.4129658,1959
38067,38067,6801,0,6,25,274,274,88.222320247,279.37068078,3661.2262903,4028.8192913,6801
38069,38069,3975,0,4,17,156,156,100.62893082,327.04402516,3496.8553459,3924.5283019,3975
38071,38071,11519,0,8,82,619,619,69.450473131,642.41687646,4661.8630089,5373.7303585,11519
38073,38073,5218,0,12,28,248,248,229.9731698,306.63089306,4216.1747796,4752.7788425,5218
38075,38075,2327,0,2,10,121,121,85.947571981,343.79028792,4770.090245,5199.8281049,2327
38077,38077,16177,0,36,113,576,576,222.53817148,475.98442233,2862.0881498,3560.6107436,16177
38079,38079,14176,0,6,86,554,554,42.325056433,564.33408578,3301.3544018,3908.013544,14176
38081,38081,3898,0,4,10,145,145,102.61672653,153.92508979,3463.3145203,3719.8563366,3898
38083,38083,1315,0,1,9,61,61,76.045627376,608.36501901,3954.3726236,4638.78327,1315
38085,38085,4230,0,3,87,281,281,70.921985816,1985.8156028,4586.2884161,6643.0260047,4230
38087,38087,750,0,3,4,15,15,400,133.33333333,1466.6666667,2000,750
38089,38089,31489,0,63,375,2505,2505,200.06986567,990.82219188,6764.2668868,7955.1589444,31489
38091,38091,1890,0,2,17,65,65,105.82010582,793.65079365,2539.6825397,3439.1534392,1890
38093,38093,20704,0,51,132,1149,1149,246.32921175,391.22874807,4912.0942813,5549.6522411,20704
38095,38095,2189,0,0,5,126,126,0,228.41480128,5527.638191,5756.0529922,2189
38097,38097,8036,0,15,62,398,398,186.66002987,584.86809358,4181.184669,4952.7127924,8036
38099,38099,10641,0,16,110,676,676,150.3618081,883.37562259,5319.0489616,6352.7863923,10641
38101,38101,67641,1,49,262,3902,3901,70.962877545,314.8977691,5381.3515471,5767.2121938,67641
38103,38103,3834,0,7,24,211,211,182.57694314,443.40114763,4877.4126239,5503.3907147,3834
38105,38105,37589,0,26,297,2148,2148,69.169171832,720.95559871,4924.3129639,5714.4377344,37589
39001,39001,27698,0,15,68,281,281,54.155534696,191.34955592,769.00859268,1014.5136833,27698
39003,39003,102351,0,240,842,2653,2653,234.48720579,588.17207453,1769.4013737,2592.060654,102351
39005,39005,53484,0,28,159,518,518,52.352105303,244.93306409,671.2287787,968.5139481,53484
39007,39007,97241,0,385,582,917,917,395.9235302,202.58944272,344.50488991,943.01786284,97241
39009,39009,65327,0,23,366,1393,1393,35.207494604,525.05089779,1572.0911721,2132.3495645,65327
39011,39011,45656,0,85,288,1300,1300,186.17487296,444.62940249,2216.5761346,2847.38041,45656
39013,39013,67006,2,467,629,897,895,693.96770438,241.76939379,399.96418231,1335.7012805,67006
39015,39015,43432,0,39,153,491,491,89.795542457,262.47927795,778.22803463,1130.502855,43432
39017,39017,383134,4,1090,3105,9683,9679,283.45174273,525.92565525,1716.8927842,2526.2701822,383134
39019,39019,26914,0,37,115,268,268,137.47492012,289.81199376,568.47737237,995.76428625,26914
39021,39021,38885,0,34,192,484,484,87.43731516,406.32634692,750.93223608,1244.6958982,38885
39023,39023,134083,0,409,1235,2982,2982,305.03494104,616.0363357,1302.9243081,2223.9955848,134083
39025,39025,206428,0,238,1000,3006,3006,115.2944368,369.13596993,971.7673959,1456.1978026,206428
39027,39027,41968,0,53,180,607,607,126.28669462,302.61151353,1017.4418605,1446.3400686,41968
39029,39029,101883,0,917,1704,2303,2303,900.05202045,772.45467841,587.92929144,2260.4359903,101883
39031,39031,36600,0,51,199,427,427,139.3442623,404.3715847,622.95081967,1166.6666667,36600
39033,39033,41494,0,122,181,618,618,294.0184123,142.18923218,1053.1643129,1489.3719574,41494
39035,39035,1235072,11,5175,14120,21893,21882,418.11327599,724.24927454,629.35602135,1771.7185719,1235072
39037,39037,51113,0,222,442,1336,1336,434.3317747,430.41887582,1749.0657954,2613.8164459,51113
39039,39039,38087,0,40,157,619,619,105.02271116,307.19143015,1213.0123139,1625.2264552,38087
39041,39041,209177,0,398,1392,3268,3268,190.26948469,475.19564771,896.84812384,1562.3132562,209177
39043,39043,74266,0,210,626,1282,1282,282.7673498,560.14865484,883.31134032,1726.2273449,74266
39045,39045,157574,0,364,1473,3137,3137,231.00257657,703.79631157,1056.0117786,1990.8106667,157574
39047,39047,28525,0,45,127,509,509,157.75635408,287.46713409,1339.1761613,1784.3996494,28525
39049,39049,1316756,1,7076,19287,34871,34870,537.30531701,927.35480226,1183.5146375,2648.1747568,1316756
39051,39051,42126,0,53,160,675,675,125.81303708,253.99990505,1222.5229075,1602.3358496,42126
39053,39053,29898,0,9,85,340,340,30.102347983,254.19760519,852.89985952,1137.1998127,29898
39055,39055,93649,0,334,564,1001,1001,356.65089857,245.59792416,466.63605591,1068.8848786,93649
39057,39057,168937,0,135,765,2903,2903,79.911446279,372.92008263,1265.5605344,1718.3920633,168937
39059,39059,38875,0,44,121,457,457,113.18327974,198.07073955,864.30868167,1175.562701,38875
39061,39061,817473,0,3185,10001,19272,19272,389.61531451,833.78900588,1134.104735,2357.5090553,817473
39063,39063,75783,0,61,415,1298,1298,80.492986554,467.12323344,1165.1689693,1712.7851893,75783
39065,39065,31365,0,93,183,425,425,296.50884744,286.94404591,771.56065678,1355.0135501,31365
39067,39067,15040,0,10,26,95,95,66.489361702,106.38297872,458.77659574,631.64893617,15040
39069,39069,27006,0,20,125,599,599,74.057616826,388.80248834,1755.1655188,2218.0256239,27006
39071,39071,43161,0,34,171,593,593,78.774819861,317.41618591,977.73452886,1373.9255346,43161
39073,39073,28264,0,73,123,252,252,258.27908293,176.90348146,456.41098217,891.59354656,28264
39075,39075,43960,0,87,332,969,969,197.90718835,557.32484076,1449.044586,2204.2766151,43960
39077,39077,58266,0,77,414,784,784,132.15254179,578.38190368,635.01870731,1345.5531528,58266
39079,39079,32413,0,16,79,544,544,49.362909944,194.3664579,1434.6095702,1678.3389381,32413
39081,39081,65325,0,70,240,560,560,107.15652507,260.23727516,489.85840031,857.25220054,65325
39083,39083,62322,0,31,219,523,523,49.74166426,301.65912519,487.78922371,839.19001316,62322
39085,39085,230149,0,347,1163,2486,2486,150.77189125,354.55292006,574.84499172,1080.169803,230149
39087,39087,59463,0,32,334,1114,1114,53.814977381,507.87884903,1311.7400737,1873.4339001,59463
39089,39089,176862,0,312,1390,3104,3104,176.40872545,609.51476292,969.1171648,1755.0406532,176862
39091,39091,45672,0,48,174,557,557,105.09721492,275.88018917,838.58819408,1219.5655982,45672
39093,39093,309833,1,794,1884,3191,3190,255.9443313,351.8024226,421.8401526,1029.5869065,309833
39095,39095,428348,0,2428,5609,9168,9168,566.8288401,742.62048615,830.86649173,2140.315818,428348
39097,39097,44731,0,168,587,1135,1135,375.57845789,936.71055867,1225.1011603,2537.3901768,44731
39099,39099,228683,0,1595,2665,4146,4146,697.47204646,467.89660797,647.62137981,1812.9900342,228683
39101,39101,65093,0,2706,2956,3603,3603,4157.1290308,384.06587498,993.96248445,5535.1573902,65093
39103,39103,179746,0,397,988,2253,2253,220.86722375,328.79730286,703.77087668,1253.4354033,179746
39105,39105,22907,0,6,66,240,240,26.192866809,261.92866809,759.59313747,1047.7146724,22907
39107,39107,41172,0,245,676,1775,1775,595.06460701,1046.8279413,2669.2898086,4311.1823569,41172
39109,39109,106987,0,386,893,2423,2423,360.79149803,473.88935104,1430.0802901,2264.7611392,106987
39111,39111,13654,0,82,96,201,201,600.55661345,102.53405595,769.00541966,1472.0960891,13654
39113,39113,531687,0,969,4619,12328,12328,182.25008323,686.49412154,1449.9132008,2318.6574056,531687
39115,39115,14508,0,6,32,104,104,41.356492969,179.21146953,496.27791563,716.84587814,14508
39117,39117,35328,0,110,188,480,480,311.36775362,220.78804348,826.53985507,1358.6956522,35328
39119,39119,86215,0,57,265,1104,1104,66.113785304,241.25732181,973.14852404,1280.5196312,86215
39121,39121,14424,0,6,19,245,245,41.59733777,90.127565169,1566.833056,1698.557959,14424
39123,39123,40525,0,117,408,675,675,288.71067242,718.07526218,658.85256015,1665.6384948,40525
39125,39125,18672,0,14,74,303,303,74.978577549,321.33676093,1226.4353042,1622.7506427,18672
39127,39127,36134,0,23,169,437,437,63.651962141,404.05158576,741.68373277,1209.3872807,36134
39129,39129,58457,0,2125,2411,3258,3258,3635.1506235,489.24850745,1448.9282721,5573.327403,58457
39131,39131,27772,0,9,81,390,390,32.406740602,259.25392482,1112.6314273,1404.2920928,27772
39133,39133,162466,0,353,782,1965,1965,217.2762301,264.05524848,728.15235188,1209.4838305,162466
39135,39135,40882,0,43,230,807,807,105.18076415,457.41402084,1411.379091,1973.973876,40882
39137,39137,33861,0,101,221,1394,1394,298.27825522,354.3900062,3464.1623106,4116.830572,33861
39139,39139,121154,0,249,635,1670,1670,205.52354854,318.60277003,854.28462948,1378.410948,121154
39141,39141,76666,0,79,528,1662,1662,103.0443743,585.65726658,1479.1432969,2167.8449378,76666
39143,39143,58518,0,103,421,845,845,176.01421785,543.42253666,724.56338221,1444.0001367,58518
39145,39145,75314,0,21,265,1077,1077,27.883262076,323.97694984,1078.1528003,1430.0130122,75314
39147,39147,55178,0,29,245,758,758,52.557178586,391.46036464,929.71836602,1373.7359092,55178
39149,39149,48590,0,49,234,1096,1096,100.84379502,380.73677711,1774.0275777,2255.6081498,48590
39151,39151,370606,3,863,1947,4609,4606,232.05236828,292.49391537,718.28302834,1242.829312,370606
39153,39153,541013,2,1666,3749,7678,7676,307.57116742,385.0184746,726.23023846,1418.8198805,541013
39155,39155,197974,2,656,1598,2573,2571,330.34640912,475.82005718,492.48891269,1298.655379,197974
39157,39157,91987,0,399,806,1616,1616,433.75694392,442.453825,880.55920945,1756.7699784,91987
39159,39159,58988,0,62,280,916,916,105.10612328,369.56669153,1078.1853936,1552.8582084,58988
39161,39161,28275,0,13,73,362,362,45.977011494,212.20159151,1022.1043324,1280.2829355,28275
39163,39163,13085,0,22,32,131,131,168.13144822,76.423385556,756.591517,1001.1463508,13085
39165,39165,234602,0,512,1914,4980,4980,218.24195872,597.60786353,1306.8942294,2122.7440516,234602
39167,39167,59911,0,118,212,470,470,196.95882225,156.89940078,430.63878086,784.49700389,59911
39169,39169,115710,0,306,581,1900,1900,264.45423905,237.66312333,1139.9187624,1642.0361248,115710
39171,39171,36692,0,58,139,469,469,158.07260438,220.75656819,899.37861114,1278.2077837,36692
39173,39173,130817,0,321,1115,2836,2836,245.38095202,606.95475359,1315.5782505,2167.9139561,130817
39175,39175,21772,0,48,158,342,342,220.46665442,505.23608304,845.12217527,1570.8249127,21772
40001,40001,22194,0,96,361,859,859,432.54933766,1194.0164008,2243.8496891,3870.4154276,22194
40003,40003,5702,0,1,5,138,138,17.537706068,70.150824272,2332.5149071,2420.2034374,5702
40005,40005,13758,0,8,81,470,470,58.147986626,530.60037796,2827.4458497,3416.1942143,13758
40007,40007,5311,0,30,39,101,101,564.86537375,169.45961213,1167.3884391,1901.713425,5311
40009,40009,21859,0,8,67,961,961,36.598197539,269.91170685,4089.848575,4396.3584793,21859
40011,40011,9429,0,10,45,227,227,106.05578534,371.1952487,1930.2152932,2407.4663273,9429
40013,40013,47995,0,48,494,1684,1684,100.01041775,929.26346494,2479.4249401,3508.6988228,47995
40015,40015,28762,0,175,456,1191,1191,608.4416939,976.98351992,2555.4551144,4140.8803282,28762
40017,40017,148306,0,150,1298,4232,4232,101.14223295,774.07522285,1978.3420765,2853.5595323,148306
40019,40019,48111,0,57,361,939,939,118.47602419,631.87212903,1201.3884559,1951.7366091,48111
40021,40021,48657,0,48,481,1447,1447,98.649731796,889.90278891,1985.3258524,2973.8783731,48657
40023,40023,14672,0,102,207,496,496,695.20174482,715.64885496,1969.738277,3380.5888768,14672
40025,40025,2137,0,1,3,41,41,46.79457183,93.589143659,1778.1937295,1918.577445,2137
40027,40027,284014,0,546,3151,8778,8778,192.24404431,917.20830663,1981.2403614,3090.6927123,284014
40029,40029,5495,0,6,43,123,123,109.19017288,673.33939945,1455.8689718,2238.3985441,5495
40031,40031,120749,0,337,875,2653,2653,279.09133823,445.55234412,1472.4759625,2197.1196449,120749
40033,40033,5666,0,5,21,112,112,88.245675962,282.38616308,1606.0713025,1976.7031415,5666
40035,40035,14142,0,16,92,656,656,113.13816999,537.40630745,3988.1204922,4638.6649696,14142
40037,40037,71522,0,106,663,1668,1668,148.20614636,778.78135399,1405.162048,2332.1495484,71522
40039,40039,29003,0,41,222,1136,1136,141.36468641,624.07337172,3151.3981312,3916.8361894,29003
40041,40041,43009,0,108,461,1327,1327,251.11023274,820.75844591,2013.5320514,3085.4007301,43009
40043,40043,4891,0,4,12,95,95,81.782866489,163.56573298,1696.9944797,1942.3430791,4891
40045,40045,3859,0,0,5,32,32,0,129.5672454,699.66312516,829.23037056,3859
40047,40047,61056,0,47,555,2558,2558,76.97851153,832.0230608,3280.5948637,4189.5964361,61056
40049,40049,27711,0,28,238,791,791,101.04290715,757.82180362,1995.5974162,2854.462127,27711
40051,40051,55834,0,117,460,1698,1698,209.54973672,614.32102303,2217.2869578,3041.1577175,55834
40053,40053,4333,0,2,17,119,119,46.157396723,346.18047542,2354.0272329,2746.365105,4333
40055,40055,5712,0,66,83,161,161,1155.4621849,297.61904762,1365.5462185,2818.627451,5712
40057,40057,2653,0,0,32,79,79,0,1206.1816811,1771.5793441,2977.7610253,2653
40059,40059,3688,0,1,11,79,79,27.114967462,271.14967462,1843.8177874,2142.0824295,3688
40061,40061,12627,0,6,81,407,407,47.517224994,593.96531243,2581.7692247,3223.2517621,12627
40063,40063,13279,0,3,172,431,431,22.592062655,1272.6861962,1950.4480759,3245.7263348,13279
40065,40065,24530,1,30,535,1198,1197,118.22258459,2058.7036282,2702.8128822,4879.739095,24530
40067,40067,6002,0,4,33,90,90,66.644451849,483.17227591,949.68343885,1499.5001666,6002
40069,40069,11085,0,5,53,311,311,45.105999098,433.01759134,2327.4695535,2805.5931439,11085
40071,40071,43538,0,65,256,924,924,149.29486885,438.69723001,1534.291883,2122.2839818,43538
40073,40073,15765,0,12,151,595,595,76.117982873,881.69996828,2816.3653663,3774.1833175,15765
40075,40075,8708,0,6,31,193,193,68.902158934,287.09232889,1860.3582912,2216.3527791,8708
40077,40077,10073,0,6,96,233,233,59.565174228,893.47761342,1360.0714782,2313.1142659,10073
40079,40079,49853,0,20,405,1756,1756,40.117946763,772.2704752,2709.9673039,3522.3557258,49853
40081,40081,34877,0,24,224,850,850,68.813258021,573.44381684,1794.8791467,2437.1362216,34877
40083,40083,48011,0,23,237,912,912,47.90568828,445.7311866,1405.9278082,1899.5646831,48011
40085,40085,10253,0,23,79,293,293,224.32458793,546.18160538,2087.193992,2857.7001853,10253
40087,40087,40474,0,116,473,1435,1435,286.60374561,882.04773435,2376.834511,3545.485991,40474
40089,40089,32832,0,148,884,1680,1680,450.7797271,2241.7153996,2424.4639376,5116.9590643,32832
40091,40091,19596,0,16,207,529,529,81.649316187,974.68871198,1643.1924883,2699.5305164,19596
40093,40093,7629,0,6,38,210,210,78.647267007,419.45209071,2254.5549875,2752.6543453,7629
40095,40095,16931,0,15,119,299,299,88.594885122,614.25787018,1063.1386215,1765.9913768,16931
40097,40097,41100,0,56,360,1027,1027,136.25304136,739.6593674,1622.8710462,2498.783455,41100
40099,40099,14073,0,11,79,341,341,78.163859874,483.19477013,1861.7210261,2423.0796561,14073
40101,40101,67997,0,77,559,2489,2489,113.24029001,708.85480242,2838.3605159,3660.4556083,67997
40103,40103,11131,0,14,89,206,206,125.774863,673.7939089,1051.1184979,1850.6872698,11131
40105,40105,10076,0,25,62,276,276,248.11433108,367.20921,2123.8586741,2739.1822152,10076
40107,40107,11993,0,6,76,604,604,50.02918369,583.67380972,4402.5681648,5036.2711582,11993
40109,40109,797434,1,1597,11312,25091,25090,200.14195532,1218.2826416,1727.9172947,3146.3418916,797434
40111,40111,38465,0,30,500,1326,1326,77.992980632,1221.8900299,2147.4067334,3447.2897439,38465
40113,40113,46963,0,112,456,1430,1430,238.48561634,732.49153589,2073.9731278,3044.95028,46963
40115,40115,31127,0,37,405,1306,1306,118.86786391,1182.2533492,2894.5931185,4195.7143316,31127
40117,40117,16376,0,41,153,353,353,250.36638984,683.92769907,1221.2994626,2155.5935515,16376
40119,40119,81784,0,100,788,2919,2919,122.27330529,841.24034041,2605.6441358,3569.1577815,81784
40121,40121,43654,0,43,419,1310,1310,98.5018555,861.31855042,2041.0500756,3000.8704815,43654
40123,40123,38284,0,21,208,883,883,54.853202382,488.45470693,1763.138648,2306.4465573,38284
40125,40125,72592,0,71,480,2361,2361,97.806920873,563.42296672,2591.194622,3252.4245096,72592
40127,40127,11096,0,7,111,304,304,63.085796683,937.27469358,1739.3655371,2739.7260274,11096
40129,40129,3583,0,0,9,93,93,0,251.18615685,2344.4041306,2595.5902875,3583
40131,40131,92459,0,97,1081,2634,2634,104.91136612,1064.2555078,1679.6634184,2848.8302923,92459
40133,40133,24258,0,31,253,867,867,127.79289307,915.16200841,2531.123753,3574.0786545,24258
40135,40135,41569,0,21,384,1311,1311,50.518415165,873.24689071,2230.0271837,3153.7924896,41569
40137,40137,43143,0,45,215,816,816,104.30429038,394.03843034,1393.0417449,1891.3844656,43143
40139,40139,19983,0,975,1076,1856,1856,4879.1472752,505.42961517,3903.3178201,9287.8947105,19983
40141,40141,7250,0,23,59,163,163,317.24137931,496.55172414,1434.4827586,2248.2758621,7250
40143,40143,651552,2,1564,11130,22919,22917,239.73527823,1468.1867295,1809.3720839,3517.2940916,651552
